Distrito;Serviço;Quantidade;Porcentagem
CACHOEIRINHA;Reclamação;286;2.8758169934640523
CACHOEIRINHA;Ônibus - Reclamar de intervalo excessivo da linha;252;2.5339366515837103
CACHOEIRINHA;Guias e sarjetas - Solicitar capinação;214;2.1518350930115635
CACHOEIRINHA;Reclamação de poluição sonora - PSIU;188;1.8903971845148315
CACHOEIRINHA;Fazer reclamação de falta de varrição;177;1.779788838612368
CACHOEIRINHA;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;176;1.7697335344394167
CACHOEIRINHA;Reformar galerias de águas de chuvas (pluviais);171;1.7194570135746607
CACHOEIRINHA;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;166;1.6691804927099045
CACHOEIRINHA;Solicitar fiscalização de obra e reforma em imóvel particular;146;1.4680744092508797
CACHOEIRINHA;Praça e canteiro central - solicitar roçada;132;1.3273001508295625
CACHOEIRINHA;Pessoa em situação de rua ? Solicitar atendimento social;127;1.2770236299648063
CACHOEIRINHA;Cata Bagulho - Fazer reclamação de não retirada de material;86;0.864756158873806
CACHOEIRINHA;Ratos - Solicitar vistoria em local infestado;81;0.8144796380090499
CACHOEIRINHA;Denunciar condições inadequadas de criação;80;0.8044243338360985
CACHOEIRINHA;Córrego - solicitar limpeza;71;0.7139265962795375
CACHOEIRINHA;Denunciar falta de limpeza de terrenos e imóveis particulares;71;0.7139265962795375
CACHOEIRINHA;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;64;0.6435394670688788
CACHOEIRINHA;Abelhas e Vespas - Solicitar vistoria em ninhos;63;0.6334841628959276
CACHOEIRINHA;Circulação e acesso de veículos e pessoas - Solicitar avaliação;57;0.5731523378582202
CACHOEIRINHA;Risco de desabamento;56;0.563097033685269
CACHOEIRINHA;Apoio a agente público;52;0.522875816993464
CACHOEIRINHA;Denunciar descarte irregular de entulho e outros resíduos em área pública;51;0.5128205128205128
CACHOEIRINHA;Calçada pública - solicitar manutenção;49;0.4927099044746103
CACHOEIRINHA;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;48;0.48265460030165913
CACHOEIRINHA;Vielas e escadarias - solicitar manutenção;46;0.4625439919557567
CACHOEIRINHA;Foco de dengue - Solicitar vistoria de local com água parada;46;0.4625439919557567
CACHOEIRINHA;Solicitar remoção de animal morto em via pública;45;0.4524886877828055
CACHOEIRINHA;Acessibilidade - solicitar avaliação de obstáculo na calçada;41;0.41226747109100054
CACHOEIRINHA;Ocorrências com animais silvestres;37;0.37204625439919553
CACHOEIRINHA;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;36;0.36199095022624433
CACHOEIRINHA;Ônibus - Manutenção do veículo em geral;36;0.36199095022624433
CACHOEIRINHA;Outras ocorrências em escolas;36;0.36199095022624433
CACHOEIRINHA;Queda de árvore;33;0.33182503770739064
CACHOEIRINHA;Risco iminente de queda de árvore;33;0.33182503770739064
CACHOEIRINHA;Rachadura de Edificação;33;0.33182503770739064
CACHOEIRINHA;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);33;0.33182503770739064
CACHOEIRINHA;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;33;0.33182503770739064
CACHOEIRINHA;Bilhete Único - Relatar falha na recarga;32;0.3217697335344394
CACHOEIRINHA;Intensificar fiscalização de veículos estacionados/parados irregularmente;30;0.301659125188537
CACHOEIRINHA;Castrar cães e gatos gratuitamente;29;0.29160382101558574
CACHOEIRINHA;Calçada particular - denunciar calçada danificada ou inexistente;27;0.27149321266968324
CACHOEIRINHA;Ônibus - Denunciar motorista por direção perigosa;25;0.2513826043237808
CACHOEIRINHA;Árvore - denunciar poda ou remoção não autorizada;24;0.24132730015082957
CACHOEIRINHA;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;23;0.23127199597787834
CACHOEIRINHA;Ônibus - Reclamar de motorista por atraso na partida;22;0.2212166918049271
CACHOEIRINHA;Reclamação Anônima (Uso exclusivo da Ouvidoria);22;0.2212166918049271
CACHOEIRINHA;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);21;0.21116138763197587
CACHOEIRINHA;Drenagem de água da chuva - Bueiros e bocas de lobo;20;0.20110608345902461
CACHOEIRINHA;Ônibus - Reclamar de veículo com superlotação;20;0.20110608345902461
CACHOEIRINHA;Reclamar sobre coleta de lixo domiciliar;20;0.20110608345902461
CACHOEIRINHA;Erosão;19;0.1910507792860734
CACHOEIRINHA;Recolocação e ajuste de paralelepípedo;19;0.1910507792860734
CACHOEIRINHA;Pernilongo/Mosquito - Solicitar vistoria em local infestado;18;0.18099547511312217
CACHOEIRINHA;Pombos - Solicitar vistoria em local infestado;18;0.18099547511312217
CACHOEIRINHA;Desabamento;18;0.18099547511312217
CACHOEIRINHA;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;18;0.18099547511312217
CACHOEIRINHA;Avisar sobre animal agressor em vias públicas;17;0.17094017094017094
CACHOEIRINHA;Manutenção de placas de trânsito;17;0.17094017094017094
CACHOEIRINHA;Lixo domiciliar ? Denunciar colocação de lixo fora do horário de coleta;17;0.17094017094017094
CACHOEIRINHA;Solicitar fiscalização de ambulantes;17;0.17094017094017094
CACHOEIRINHA;Escorpião - Solicitar vistoria de local com escorpiões;16;0.1608848667672197
CACHOEIRINHA;Praças - sugerir reforma e revitalização;15;0.1508295625942685
CACHOEIRINHA;Solicitar limpeza da via pública após enchentes ou eventos;15;0.1508295625942685
CACHOEIRINHA;Instalação e remoção de lixeira;15;0.1508295625942685
CACHOEIRINHA;Tapa-buraco em faixa exclusiva ou corredor de ônibus;14;0.14077425842131724
CACHOEIRINHA;Animal de grande porte solto - Solicitar remoção;14;0.14077425842131724
CACHOEIRINHA;Morcegos - Reclamar sobre local com morcegos;14;0.14077425842131724
CACHOEIRINHA;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;14;0.14077425842131724
CACHOEIRINHA;Ônibus - Elogiar o(a) motorista, cobrador(a) ou fiscal;13;0.130718954248366
CACHOEIRINHA;Devoluções e Restituições ? Fale com a Fazenda;13;0.130718954248366
CACHOEIRINHA;Instalação de contêiner para coleta de lixo domiciliar;13;0.130718954248366
CACHOEIRINHA;Denunciar invasão de áreas municipais;13;0.130718954248366
CACHOEIRINHA;Reclamações sobre coleta de lixo domiciliar;13;0.130718954248366
CACHOEIRINHA;Bilhete Único - Reclamar sobre atendimento em postos de recarga;13;0.130718954248366
CACHOEIRINHA;Altas Temperaturas - Solicitar Atendimento Social;13;0.130718954248366
CACHOEIRINHA;Risco de deslizamento;12;0.12066365007541478
CACHOEIRINHA;Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município;12;0.12066365007541478
CACHOEIRINHA;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;12;0.12066365007541478
CACHOEIRINHA;Queda de galho;12;0.12066365007541478
CACHOEIRINHA;Ônibus ? Solicitar mudança de ponto ou abrigo;11;0.11060834590246355
CACHOEIRINHA;Ônibus ? Solicitar implantação de ponto ou abrigo;11;0.11060834590246355
CACHOEIRINHA;Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica);10;0.10055304172951231
CACHOEIRINHA;Cães e gatos invasores de instituições públicas - Solicitar avaliação;10;0.10055304172951231
CACHOEIRINHA;Ponto de ônibus ? Solicitar manutenção, conserto e/ou limpeza de equipamento existente;10;0.10055304172951231
CACHOEIRINHA;Instalação de placa com nome de rua;10;0.10055304172951231
CACHOEIRINHA;Sugerir construção de calçadas em áreas públicas e praças;9;0.09049773755656108
CACHOEIRINHA;Solicitar fiscalização de feira livre;9;0.09049773755656108
CACHOEIRINHA;Travessia de pedestres - Solicitar avaliação;9;0.09049773755656108
CACHOEIRINHA;Atitude Suspeita;9;0.09049773755656108
CACHOEIRINHA;Ônibus - Solicitar estudo para alteração de itinerário ou ponto inicial/final;9;0.09049773755656108
CACHOEIRINHA;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;9;0.09049773755656108
CACHOEIRINHA;Rompimento de galeria de águas pluviais;8;0.08044243338360985
CACHOEIRINHA;Intensificar fiscalização de veículos em movimento;8;0.08044243338360985
CACHOEIRINHA;Ônibus - Solicitar limpeza e higienização;8;0.08044243338360985
CACHOEIRINHA;Árvore em área interna - Comunicar poda à Prefeitura;8;0.08044243338360985
CACHOEIRINHA;Denunciar janela ou abertura a menos de 1,50m do vizinho;8;0.08044243338360985
CACHOEIRINHA;Denunciar caçamba irregular de entulho de construção;7;0.07038712921065862
CACHOEIRINHA;Uniforme escolar - Avisar sobre problemas na compra dos uniformes;7;0.07038712921065862
CACHOEIRINHA;Denunciar material de construção depositado em vias públicas;7;0.07038712921065862
CACHOEIRINHA;Sacos de varrição - Fazer reclamação de falta de remoção;7;0.07038712921065862
CACHOEIRINHA;Denunciar loteamento irregular ou clandestino;7;0.07038712921065862
CACHOEIRINHA;Sugerir instalação de mobiliário (mesas, bancos, brinquedos, equipamentos de ginástica) em áreas públicas e praças;7;0.07038712921065862
CACHOEIRINHA;Maria da Penha;7;0.07038712921065862
CACHOEIRINHA;Ônibus - Denunciar alteração de itinerário ou ponto inicial/final;7;0.07038712921065862
CACHOEIRINHA;Solicitar lavagem de calçadões e locais públicos;7;0.07038712921065862
CACHOEIRINHA;Denunciar reserva irregular de vaga;7;0.07038712921065862
CACHOEIRINHA;Deslizamento;6;0.06033182503770739
CACHOEIRINHA;Guias para travessia de pedestres - Solicitar rebaixamento;6;0.06033182503770739
CACHOEIRINHA;Inundação;6;0.06033182503770739
CACHOEIRINHA;Denúncia de má conduta dos funcionários (motoristas /coletores);6;0.06033182503770739
CACHOEIRINHA;Ocorrência com pessoa desprotegida;6;0.06033182503770739
CACHOEIRINHA;Ecoponto - Fazer reclamação;6;0.06033182503770739
CACHOEIRINHA;Ônibus ? Solicitar criação ou reativação de linha;6;0.06033182503770739
CACHOEIRINHA;WiFi Livre SP - Reclamar sobre problemas na conexão;6;0.06033182503770739
CACHOEIRINHA;Ônibus - Solicitar reparo de problemas mecânicos;5;0.050276520864756154
CACHOEIRINHA;Poluição do ar - Denunciar fumaça, fuligem, poeira e outras partículas;5;0.050276520864756154
CACHOEIRINHA;Sugerir criação e ampliação de estacionamento de veículos em vias públicas;5;0.050276520864756154
CACHOEIRINHA;Feira Livre - Fazer reclamação sobre falta de limpeza da rua;5;0.050276520864756154
CACHOEIRINHA;Acessibilidade - Solicitar fiscalização em edificações;5;0.050276520864756154
CACHOEIRINHA;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;5;0.050276520864756154
CACHOEIRINHA;Transporte Escolar Gratuito - Denúncia de irregularidade no transporte escolar;5;0.050276520864756154
CACHOEIRINHA;Reclamações sobre coleta seletiva;4;0.04022121669180492
CACHOEIRINHA;Alagamento;4;0.04022121669180492
CACHOEIRINHA;Solicitar certidão de numeração e denominação de imóveis;4;0.04022121669180492
CACHOEIRINHA;Denunciar terreno com muro danificado/inexistente;4;0.04022121669180492
CACHOEIRINHA;Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical);4;0.04022121669180492
CACHOEIRINHA;Ônibus  ? Solicitar reinstalação de ponto ou abrigo;4;0.04022121669180492
CACHOEIRINHA;Incêndio;4;0.04022121669180492
CACHOEIRINHA;Denunciar irregularidades em creches conveniadas;4;0.04022121669180492
CACHOEIRINHA;Denunciar negligência e abandono de criança ou adolescente;3;0.030165912518853696
CACHOEIRINHA;Ocorrência em cemitério;3;0.030165912518853696
CACHOEIRINHA;Água limpa e parada ? Solicitar vistoria de local com acúmulo;3;0.030165912518853696
CACHOEIRINHA;Comércio irregular;3;0.030165912518853696
CACHOEIRINHA;Circulação de caminhões - Solicitar avaliação;3;0.030165912518853696
CACHOEIRINHA;Programa Bolsa Família ? Denunciar cadastramento/recebimento de benefício indevido;3;0.030165912518853696
CACHOEIRINHA;Furto ou tentativa de furto;3;0.030165912518853696
CACHOEIRINHA;Ônibus - Reclamar de falta de comunicado sobre alterações na linha;3;0.030165912518853696
CACHOEIRINHA;Reclamação de filas e tumulto em terminais de ônibus;3;0.030165912518853696
CACHOEIRINHA;Ônibus - Solicitar criação de partida em uma linha;3;0.030165912518853696
CACHOEIRINHA;Ônibus - Denunciar abuso sexual praticado por passageiro ou funcionário;2;0.02011060834590246
CACHOEIRINHA;Árvore em área interna - Solicitar avaliação da Prefeitura;2;0.02011060834590246
CACHOEIRINHA;Selo de identificação de estabelecimento gerador de resíduos de saúde ? 1ª e 2ª via;2;0.02011060834590246
CACHOEIRINHA;Autos de Infração - Fale com a Fazenda;2;0.02011060834590246
CACHOEIRINHA;Parques ? Reclamar sobre manutenção e limpeza;2;0.02011060834590246
CACHOEIRINHA;Reclamações sobre coleta de resíduos de serviços de saúde;2;0.02011060834590246
CACHOEIRINHA;Árvore em área interna - Comunicar remoção ou poda emergencial à Prefeitura;2;0.02011060834590246
CACHOEIRINHA;Denunciar violência contra mulher;2;0.02011060834590246
CACHOEIRINHA;Denúncia de lançamento de esgoto em córrego;2;0.02011060834590246
CACHOEIRINHA;Perturbação do sossego;2;0.02011060834590246
CACHOEIRINHA;Implantação de coleta porta-porta;2;0.02011060834590246
CACHOEIRINHA;Animais silvestres feridos ? Solicitar atendimento veterinário;2;0.02011060834590246
CACHOEIRINHA;Manutenção de placa com nome de rua;2;0.02011060834590246
CACHOEIRINHA;Solicitar limpeza e manutenção de monumentos públicos;2;0.02011060834590246
CACHOEIRINHA;Guia rebaixada - solicitar fiscalização de rebaixamento irregular;2;0.02011060834590246
CACHOEIRINHA;Sugerir obras de drenagem em córregos;2;0.02011060834590246
CACHOEIRINHA;Denunciar violência e maus tratos de criança ou adolescente;2;0.02011060834590246
CACHOEIRINHA;Ameaça;2;0.02011060834590246
CACHOEIRINHA;Solicitação de policiamento;2;0.02011060834590246
CACHOEIRINHA;Dano ao patrimônio;2;0.02011060834590246
CACHOEIRINHA;Ocorrências com Drogas;2;0.02011060834590246
CACHOEIRINHA;Denúncia de má conduta dos funcionários de limpeza;2;0.02011060834590246
CACHOEIRINHA;Reclamação de sinalização inadequada de terminais de ônibus;2;0.02011060834590246
CACHOEIRINHA;Remoção de contêiner para coleta de lixo domiciliar;2;0.02011060834590246
CACHOEIRINHA;Desentendimento;2;0.02011060834590246
CACHOEIRINHA;Crimes contra o meio ambiente;2;0.02011060834590246
CACHOEIRINHA;Vaga de estacionamento na via - solicitar análise de proibição;2;0.02011060834590246
CACHOEIRINHA;Denunciar fechamento de ruas e vilas;2;0.02011060834590246
CACHOEIRINHA;Destelhamento;2;0.02011060834590246
CACHOEIRINHA;Solicitar instalação de contêiner para coleta seletiva;2;0.02011060834590246
CACHOEIRINHA;Solicitar vistoria e reparo de pontes e viadutos;2;0.02011060834590246
CACHOEIRINHA;Reparo e manutenção de relógios de rua;1;0.01005530417295123
CACHOEIRINHA;Vazamento de gás;1;0.01005530417295123
CACHOEIRINHA;Solicitar plantio de árvores em passeio público ou calçada;1;0.01005530417295123
CACHOEIRINHA;Publicidade - solicitar fiscalização de publicidade irregular;1;0.01005530417295123
CACHOEIRINHA;Obra de arte (danificada);1;0.01005530417295123
CACHOEIRINHA;Transporte Escolar - Denúncia ou reclamação de irregularidades ou problemas no transporte;1;0.01005530417295123
CACHOEIRINHA;Transporte Escolar - Denúncia de conduta ou postura do condutor;1;0.01005530417295123
CACHOEIRINHA;Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura;1;0.01005530417295123
CACHOEIRINHA;Descarte de entulho em flagrante;1;0.01005530417295123
CACHOEIRINHA;Ato obsceno;1;0.01005530417295123
CACHOEIRINHA;Avisar  sobre animal encontrado com Registro Geral do Animal (RGA);1;0.01005530417295123
CACHOEIRINHA;Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas;1;0.01005530417295123
CACHOEIRINHA;Instalação de contêiner para coleta seletiva;1;0.01005530417295123
CACHOEIRINHA;Ponto de ônibus ? Solicitar reinstalação e/ou substituição de modelo antigo (madeira ou tubo) por modelo novo (totem metálico);1;0.01005530417295123
CACHOEIRINHA;Denúncia de irregularidade em locais com lotação superior a 250 pessoas;1;0.01005530417295123
CACHOEIRINHA;WiFi Livre SP - Sugerir local para instalação;1;0.01005530417295123
CACHOEIRINHA;Olho Vivo - Reclamações;1;0.01005530417295123
CACHOEIRINHA;[Solicitado pela Defesa Civil - uso interno] Apoio a órgãos públicos;1;0.01005530417295123
CACHOEIRINHA;ATENDE+ - Reclamar de conduta de motorista;1;0.01005530417295123
CACHOEIRINHA;Denúncia de grande gerador de resíduos colocando lixo na coleta normal;1;0.01005530417295123
